100	18	39	57	56	59	35	57	59	59	59	59	51	59	59	59	59	54	59	58	58	58	59	54	58	59	59	59	56	59	20	48	59	58	58	59	56	56	59	59	59	56	57	58	46	59	34	55	11	39	29	27	47	12	42	59	36	29	58	42	33	54	50	48	46	49	45	45	22	57	43	53	54	20	33	
20	100	19	25	24	24	13	22	24	22	24	24	21	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	23	24	9	17	24	24	22	24	20	24	24	24	24	22	23	24	17	24	16	23	4	14	11	11	18	2	15	22	10	11	21	19	10	23	18	16	22	18	13	16	5	21	15	22	22	10	16	
41	20	100	49	49	49	31	48	50	48	49	49	42	49	49	49	50	47	50	50	48	50	50	48	50	50	50	50	48	50	19	39	52	50	48	50	47	47	50	50	49	46	48	49	32	50	23	45	16	31	24	26	42	6	34	48	24	25	46	37	32	44	42	37	39	40	32	40	12	48	38	44	44	20	23	
72	30	72	100	91	94	62	93	93	89	93	90	84	93	93	92	93	89	93	93	93	93	93	86	93	93	93	93	91	93	46	77	93	93	90	93	86	91	93	93	91	91	93	90	71	93	54	85	32	66	47	42	86	12	68	92	47	41	85	66	64	84	79	67	82	79	59	72	28	88	73	87	91	37	60	
71	37	73	87	100	88	55	84	89	86	89	89	79	89	89	89	89	84	89	88	89	89	89	80	89	89	89	89	87	89	45	70	88	89	84	89	84	88	89	89	89	87	87	85	70	89	45	81	30	56	50	46	78	16	73	86	48	40	86	72	42	81	81	66	65	75	56	77	23	88	71	81	84	43	42	
77	45	78	99	99	100	60	97	98	93	99	97	86	99	99	98	99	96	99	96	99	98	99	89	99	99	99	99	97	99	42	84	99	99	98	99	93	98	99	99	99	96	98	98	80	99	51	91	30	70	59	53	89	20	67	97	49	51	95	73	62	89	90	68	84	82	63	81	30	95	79	94	93	33	45	
30	17	37	40	39	40	100	40	40	38	40	40	35	40	40	39	40	39	40	40	41	40	40	39	40	41	40	40	40	40	16	36	41	40	38	40	36	40	40	40	39	37	39	37	33	40	24	30	11	25	13	19	33	12	29	39	18	20	39	31	27	35	34	30	36	35	30	30	14	40	30	39	37	12	24	
58	36	68	74	75	75	44	100	74	75	76	76	70	76	75	74	75	71	76	76	74	76	75	69	76	76	76	76	75	75	31	55	76	76	74	76	72	74	76	76	74	72	75	70	55	76	40	69	28	50	35	39	67	14	55	74	41	34	71	56	44	70	69	59	60	58	51	54	24	73	54	69	70	26	36	
80	34	82	97	99	98	63	97	100	95	99	99	89	99	98	99	99	92	99	97	98	99	98	93	99	99	99	99	94	99	45	74	99	99	95	99	86	98	99	99	99	95	97	99	73	99	48	85	22	56	54	50	89	13	72	96	58	49	95	69	47	89	84	76	80	80	76	78	24	94	78	95	87	32	52	
71	33	67	85	83	86	53	82	86	100	86	86	77	86	86	85	85	81	86	85	85	86	86	79	86	86	86	86	83	86	33	64	85	86	83	85	83	82	86	86	84	82	83	80	63	86	42	74	16	47	46	36	72	8	60	85	48	38	80	73	52	79	81	57	69	72	62	70	25	83	63	76	81	30	44	
76	49	83	95	95	97	63	93	97	93	100	97	90	98	97	96	97	93	97	94	97	97	97	93	97	97	97	97	94	97	46	69	97	97	94	97	86	94	97	97	96	94	96	95	74	97	51	89	18	54	47	49	87	16	63	95	55	50	92	76	57	86	83	71	81	84	60	81	30	95	80	93	95	35	56	
72	45	76	91	93	92	65	91	94	91	94	100	88	94	94	94	94	91	94	93	94	94	94	86	94	94	94	94	92	94	42	83	93	94	90	94	89	92	94	94	92	92	93	91	74	94	52	86	29	64	50	51	83	20	63	93	50	42	88	72	61	87	80	71	80	81	62	79	38	91	74	87	89	25	58	
50	41	52	65	63	65	45	66	66	63	66	66	100	66	66	67	66	64	65	64	65	66	66	63	66	66	66	66	63	66	31	51	66	66	63	66	61	64	66	66	65	62	66	66	46	66	37	57	20	39	33	36	58	10	44	65	31	40	59	48	39	61	56	41	53	50	41	52	21	65	52	59	62	21	32	
70	49	79	94	92	95	57	93	95	89	95	95	85	100	95	95	95	92	94	91	93	95	95	93	95	95	95	95	91	95	45	79	95	95	91	95	89	93	95	95	95	93	95	89	65	95	48	85	26	66	51	48	81	17	59	92	51	49	91	77	54	88	86	64	78	80	68	75	30	89	73	89	92	37	48	
70	39	82	92	94	94	57	88	95	92	95	95	85	95	100	96	95	90	95	93	94	94	94	89	94	94	94	94	87	94	42	82	93	94	93	94	86	89	94	94	93	92	89	90	72	94	60	84	22	58	53	47	80	11	73	90	51	46	89	72	63	88	81	74	77	82	65	72	35	94	67	88	88	30	48	
76	47	82	88	88	89	59	85	90	86	90	89	83	90	90	100	90	84	90	88	89	90	90	85	90	90	90	90	90	90	34	71	90	90	88	90	83	88	90	90	89	88	90	87	68	90	49	78	21	59	50	44	82	16	60	88	51	46	83	59	50	82	80	67	70	74	61	80	33	85	73	78	77	31	52	
77	45	82	96	96	96	58	94	97	94	97	97	86	97	95	97	100	94	96	96	97	97	96	94	97	97	97	97	92	97	50	73	97	97	90	97	87	94	97	97	97	93	96	91	78	97	50	89	23	59	51	50	86	15	66	94	45	48	86	74	51	86	86	67	84	75	66	79	27	96	81	93	90	37	59	
63	35	65	80	80	79	44	78	81	77	81	81	75	81	80	81	81	100	82	80	81	80	81	72	81	81	81	81	75	80	28	51	81	81	75	81	69	80	81	81	81	78	80	80	60	81	45	73	25	47	53	33	71	8	52	80	42	44	69	51	48	75	72	62	73	62	56	67	29	77	66	76	78	32	45	
78	38	78	94	92	94	62	90	93	89	94	93	91	93	94	94	94	89	100	94	94	93	94	91	94	94	94	94	91	94	40	70	93	94	92	94	88	93	94	94	93	90	93	93	72	94	60	88	34	64	56	37	82	17	61	93	55	42	84	71	57	86	81	77	68	76	65	73	31	87	80	85	87	30	53	
73	38	69	86	88	88	60	87	87	86	88	85	77	87	88	86	86	84	87	100	85	88	88	83	88	88	88	88	84	88	41	68	88	88	84	88	83	85	88	88	87	87	86	84	67	88	55	76	26	58	37	35	79	16	69	84	49	41	79	59	39	76	75	65	74	71	63	70	35	85	68	84	81	28	47	
75	40	69	93	92	91	63	89	93	93	93	91	85	93	93	93	93	88	93	90	100	92	93	86	92	93	92	93	91	93	40	82	93	92	89	93	81	91	93	93	92	90	92	88	69	93	57	82	19	62	48	51	82	15	67	92	52	45	89	65	56	80	82	68	79	77	61	76	37	92	65	87	89	35	43	
77	38	77	97	94	97	57	91	97	95	97	97	90	97	97	97	97	92	97	94	97	100	97	90	97	97	97	97	97	97	44	81	97	97	93	97	89	96	97	97	97	93	95	91	79	97	45	89	41	68	51	40	85	15	72	94	54	50	90	75	67	84	82	76	83	82	67	80	31	95	73	90	91	33	59	
69	38	69	92	92	92	61	85	92	89	92	92	81	92	92	92	92	91	92	91	92	92	100	86	92	92	92	92	90	92	46	70	92	92	87	92	86	88	92	92	92	89	91	86	76	92	49	84	27	59	41	51	83	14	70	87	54	40	88	71	56	88	81	67	75	81	63	75	21	87	75	87	87	38	54	
61	34	66	74	76	76	54	73	76	74	76	76	66	76	76	75	76	76	76	74	76	76	75	100	76	76	76	76	75	76	29	63	77	76	75	76	63	74	76	76	75	72	74	74	59	76	42	69	20	51	42	37	68	17	57	75	47	41	72	58	43	72	61	58	66	67	50	66	23	72	56	70	73	28	42	
85	32	84	99	99	99	70	97	100	96	100	100	91	100	100	100	100	100	99	100	100	100	100	96	100	100	100	100	96	100	48	77	100	100	98	100	93	98	100	100	99	95	99	98	81	100	50	88	34	67	58	52	88	20	70	99	53	48	96	73	50	96	86	80	85	87	67	82	31	95	77	91	91	48	50	
81	47	83	98	97	98	69	99	99	96	99	99	90	99	98	99	99	91	99	99	99	99	99	93	99	100	99	99	96	99	50	82	99	99	97	99	89	97	99	99	99	97	96	98	78	99	53	92	22	59	52	54	91	19	68	97	59	51	93	75	67	88	90	72	85	81	67	80	33	98	71	93	98	35	46	
85	50	87	98	99	99	73	95	99	96	99	99	89	99	99	98	99	94	99	95	99	99	98	96	99	99	100	99	97	99	49	85	99	99	97	99	91	96	99	99	99	94	96	97	83	99	49	90	30	68	55	50	87	14	69	97	46	48	93	81	59	92	85	71	85	83	70	81	34	94	72	95	94	36	56	
74	53	83	97	98	98	70	93	98	98	98	96	86	98	98	98	98	95	98	97	98	98	98	90	98	98	98	100	90	98	46	73	98	98	95	98	93	95	98	98	98	96	97	95	76	98	53	82	22	68	48	46	84	21	73	98	53	59	91	73	45	92	88	72	88	79	70	76	30	94	66	86	90	25	51	
67	37	74	77	78	81	52	78	82	79	83	82	72	82	82	82	84	79	82	82	81	83	83	79	83	83	83	83	100	83	39	66	81	83	80	83	75	79	83	83	83	78	82	79	61	83	39	73	19	48	43	45	68	12	58	81	44	35	76	58	47	74	72	66	61	70	56	67	22	77	58	76	75	28	44	
73	38	77	96	98	97	67	89	98	92	98	98	90	98	98	98	98	93	98	96	97	98	97	92	98	98	98	98	91	100	36	81	98	98	94	97	90	97	98	98	98	91	96	91	70	98	49	89	34	63	46	57	84	14	68	94	58	46	95	72	50	88	88	79	83	76	60	83	28	93	61	90	96	38	40	
16	7	19	22	22	22	16	22	22	22	22	22	18	22	22	22	22	22	22	21	22	22	22	20	22	22	22	22	22	22	100	19	22	22	22	22	22	22	22	22	23	20	21	20	15	22	13	21	5	11	12	13	18	5	19	22	9	12	19	13	12	21	21	17	19	19	17	18	5	21	16	22	20	9	11	
43	23	43	50	52	52	37	50	53	51	53	52	42	53	53	53	53	51	53	51	53	52	53	49	53	53	53	53	52	53	21	100	51	53	51	53	45	51	53	53	52	48	53	48	39	53	28	46	10	28	26	23	42	10	36	48	31	20	52	37	31	49	47	36	44	44	31	45	14	53	39	51	52	19	24	
77	37	76	90	88	91	59	86	90	84	90	89	79	90	90	89	90	88	90	89	91	91	90	83	90	90	90	90	89	90	40	73	100	90	88	90	83	90	90	90	90	85	88	87	70	90	44	82	28	64	38	46	80	12	63	91	48	37	82	64	53	83	82	70	75	73	68	71	30	87	70	80	85	35	48	
78	40	82	95	97	95	60	89	96	94	97	95	89	97	97	97	97	92	97	96	97	97	97	91	97	97	97	97	94	97	40	76	97	100	97	97	89	97	97	97	97	91	94	93	74	97	44	85	26	56	49	43	82	17	65	95	51	43	92	79	43	87	86	78	79	78	67	77	25	93	75	93	91	36	41	
71	44	67	81	78	80	52	79	81	77	81	81	72	81	81	81	81	80	81	81	80	81	81	77	81	81	81	81	81	81	34	67	80	81	100	81	77	79	81	81	81	76	80	77	57	81	48	73	24	51	50	48	68	10	61	79	44	35	77	61	47	76	71	60	68	67	55	70	30	76	62	76	79	32	46	
80	40	77	97	94	98	68	97	98	92	98	96	83	98	98	97	98	96	98	97	98	98	98	92	98	98	98	98	93	98	45	75	98	98	93	100	91	96	98	98	95	94	97	94	74	98	52	90	27	61	54	52	85	18	71	96	50	44	97	71	60	90	88	75	76	86	68	83	28	97	71	92	97	33	46	
55	34	56	66	65	66	39	66	66	62	66	66	60	66	65	66	66	64	66	64	65	66	66	59	66	66	66	66	63	66	34	50	66	66	65	66	100	62	66	66	65	64	64	63	48	66	39	59	16	35	41	33	62	8	50	65	40	38	60	45	41	61	61	49	52	57	45	55	18	62	50	61	59	27	35	
67	37	65	83	84	84	55	83	84	84	84	82	76	84	84	84	84	80	82	82	84	84	84	80	84	84	84	84	80	84	45	62	83	84	82	84	73	100	84	84	83	81	82	83	65	84	48	74	22	61	42	38	72	11	62	83	43	37	80	55	47	77	74	61	76	67	58	69	29	82	58	80	79	29	48	
80	43	82	98	100	100	64	96	100	96	100	99	93	100	99	100	100	99	100	98	100	100	100	94	100	100	100	100	95	100	44	78	100	100	96	100	87	99	100	100	100	96	99	96	70	100	50	89	27	55	56	47	88	13	76	100	51	47	93	69	55	95	89	73	77	88	73	81	33	97	67	89	93	36	43	
79	52	76	95	98	97	69	93	100	95	100	99	90	100	100	100	100	99	99	95	100	99	100	94	100	100	100	100	97	100	49	84	99	100	94	100	94	96	100	100	100	98	97	97	73	100	56	93	21	60	59	58	87	20	67	97	55	56	94	59	58	87	88	69	89	81	70	77	38	98	78	93	96	36	52	
73	43	75	88	85	88	59	87	89	86	89	89	84	89	89	89	89	86	89	87	89	89	89	85	89	89	89	89	89	89	38	67	89	89	87	88	78	89	89	89	100	85	89	88	65	89	52	76	23	63	43	41	82	16	57	86	43	38	84	60	43	86	80	58	73	79	63	67	26	86	61	82	84	23	45	
66	44	70	81	81	81	59	80	80	80	81	81	73	81	81	81	80	77	81	80	80	80	81	78	81	81	81	81	80	81	40	64	81	81	78	81	68	77	81	81	81	100	80	78	67	81	50	76	25	50	50	44	75	16	60	79	42	32	79	66	53	75	73	58	64	70	54	67	26	78	68	75	76	28	48	
69	38	62	82	82	83	57	81	83	80	82	81	74	82	82	83	83	81	82	81	82	83	83	80	83	83	83	83	78	83	33	60	84	84	82	83	77	82	83	83	81	83	100	79	63	83	36	73	23	50	38	37	73	4	60	81	44	42	76	66	49	78	70	63	74	66	58	69	20	81	65	75	76	34	48	
60	38	61	75	76	77	43	74	77	76	77	77	71	77	77	76	77	70	77	77	77	77	76	75	77	77	77	77	73	77	28	62	76	77	74	76	72	76	77	77	76	74	75	100	59	77	34	67	22	55	43	44	74	15	56	75	41	44	74	58	46	75	69	60	65	66	55	67	27	72	57	71	69	32	40	
44	28	41	55	56	57	44	54	57	53	56	57	50	57	57	57	57	54	57	57	57	57	57	52	57	57	57	57	56	57	25	47	57	57	56	57	51	56	57	57	57	54	56	56	100	57	33	52	19	43	30	26	53	12	41	56	31	25	53	43	36	53	51	47	52	53	47	48	21	49	42	54	51	22	37	
