100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	
0	100	0	13	4	21	14	36	23	23	25	24	22	10	20	12	5	20	19	23	13	1	21	25	42	13	5	23	17	16	18	46	21	4	45	39	17	6	7	36	42	36	10	28	13	6	0	10	1	2	6	4	1	7	1	0	17	2	3	0	4	1	8	0	9	1	7	0	2	5	4	2	14	8	1	
0	1	100	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	
0	8	1	100	4	4	8	67	7	4	6	7	4	3	6	2	4	4	1	7	4	1	16	5	7	4	2	4	5	4	6	10	4	2	6	14	2	2	6	8	10	3	2	7	2	3	0	5	0	0	1	5	0	0	0	1	4	0	2	0	0	0	4	0	4	0	4	0	0	0	1	0	6	0	0	
0	2	0	6	100	0	3	17	2	3	1	2	2	0	1	0	1	1	1	1	1	1	3	2	2	0	1	2	1	2	2	2	2	0	2	3	1	0	1	3	4	1	1	2	3	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	1	0	0	0	0	1	1	0	0	
0	25	0	5	2	100	6	12	13	10	14	13	13	2	9	7	2	10	9	17	6	2	15	19	18	5	4	15	13	13	15	27	15	1	23	22	13	8	18	20	21	23	3	13	12	5	1	6	4	0	1	2	1	4	0	1	15	1	2	0	0	2	5	1	5	0	10	0	0	0	5	4	9	8	2	
0	7	0	12	2	5	100	21	4	5	5	5	6	0	4	3	2	3	3	11	4	0	13	8	9	3	2	7	6	7	3	11	9	1	6	12	4	1	8	11	15	4	2	7	8	5	0	3	0	0	1	1	1	2	1	0	13	0	1	0	0	0	3	1	5	0	9	0	0	2	1	0	6	5	0	
0	28	2	61	23	6	14	100	12	7	14	16	11	5	13	10	3	10	8	12	5	5	25	15	25	6	5	9	8	10	12	27	15	1	20	25	8	3	11	20	33	12	1	14	8	5	1	8	0	0	0	2	3	1	2	1	13	1	1	0	4	0	7	1	6	0	11	0	0	1	0	0	9	5	0	
0	34	0	7	1	9	12	9	100	45	67	67	66	26	68	41	15	42	52	17	23	2	19	36	15	25	8	17	17	16	16	34	23	4	25	39	18	8	6	37	38	14	8	30	27	4	2	21	2	1	3	12	1	5	2	6	15	2	8	0	8	2	18	4	11	0	13	2	1	0	5	1	9	13	2	
0	16	2	7	3	6	2	10	45	100	56	48	49	15	39	52	12	29	46	17	18	1	14	28	10	27	8	12	15	17	17	24	15	1	19	31	13	4	9	25	31	12	5	22	20	4	3	18	2	1	11	13	1	12	4	2	12	1	6	3	7	0	9	4	3	0	12	0	2	0	6	0	17	6	2	
0	27	1	11	1	11	10	13	64	54	100	46	77	14	60	59	13	48	53	25	24	2	22	30	12	27	11	14	20	19	22	39	21	4	23	36	16	5	3	39	42	15	6	25	26	6	1	17	1	4	1	11	2	11	4	2	18	2	9	0	8	2	12	7	9	0	12	2	2	2	4	0	15	7	0	
0	30	0	7	2	11	7	13	61	34	45	100	47	13	34	31	14	34	45	15	13	5	19	26	11	28	11	14	11	21	15	37	23	2	18	35	6	7	5	23	30	17	7	26	19	5	2	18	0	0	4	13	5	2	3	3	14	8	13	0	2	2	18	1	11	1	9	2	1	1	4	2	14	7	1	
1	23	0	11	0	8	6	14	67	43	66	44	100	16	50	52	14	35	61	18	21	0	18	25	14	19	7	16	11	9	14	29	13	2	17	32	15	3	3	27	28	8	8	21	20	2	3	7	1	3	3	11	3	10	6	1	12	1	3	0	2	0	11	5	6	1	7	1	0	2	2	1	12	8	2	
0	7	0	1	0	3	2	4	23	12	20	12	19	100	22	14	7	19	17	5	6	1	6	11	4	5	4	5	4	6	8	12	7	3	8	12	4	0	3	13	13	2	1	9	9	2	1	8	0	1	3	4	1	1	1	0	4	1	6	0	1	0	5	2	1	0	3	0	1	0	1	0	5	3	0	
0	23	0	8	2	10	2	12	67	42	58	49	52	16	100	43	16	40	48	13	20	4	9	24	11	21	10	18	12	15	17	33	13	0	12	30	10	2	2	28	30	13	2	10	27	4	0	14	1	1	6	9	5	5	2	3	9	2	10	1	4	0	16	5	4	0	4	2	1	0	5	1	10	3	1	
0	18	0	6	1	6	3	6	46	51	61	35	53	15	36	100	20	31	35	9	19	3	13	20	7	19	5	8	7	11	14	19	7	2	7	21	7	4	4	15	23	6	10	10	14	4	1	13	1	2	3	11	2	5	0	3	8	3	9	0	3	2	7	5	3	0	8	1	2	2	2	0	9	6	1	
0	8	0	1	1	0	8	2	21	12	16	24	16	7	19	15	100	14	15	2	6	0	5	7	3	7	4	5	7	5	2	12	4	0	4	10	5	0	2	10	10	6	4	6	2	2	4	4	0	0	0	5	1	3	2	1	6	5	7	0	2	0	8	1	5	1	9	0	0	1	2	0	1	2	0	
0	14	1	3	0	10	3	9	41	30	43	32	38	15	39	31	13	100	33	23	12	2	18	27	11	9	7	15	19	17	11	41	22	6	17	29	13	4	8	31	35	8	4	22	22	3	0	18	1	1	2	7	0	3	5	2	16	4	10	0	2	0	13	5	8	0	10	0	1	1	1	1	8	6	1	
0	16	1	4	1	8	6	11	50	35	49	36	64	17	48	31	13	39	100	13	11	1	12	15	8	15	6	7	8	9	6	27	8	2	14	24	4	4	6	19	23	11	7	11	27	6	3	6	0	3	7	9	1	9	4	1	5	4	7	2	6	0	5	6	4	0	8	1	0	0	1	0	9	5	0	
0	26	1	10	1	10	8	16	18	15	23	18	20	6	19	11	2	14	15	100	9	2	27	30	15	12	8	24	30	42	43	40	43	4	28	42	22	10	4	47	50	16	8	33	26	6	0	18	0	0	6	5	0	2	1	0	22	0	4	0	5	0	18	0	7	0	9	0	0	3	9	3	18	10	2	
0	10	0	2	0	5	4	5	21	25	24	20	19	5	18	13	2	16	9	15	100	0	11	16	5	17	1	13	16	9	10	21	22	3	13	22	9	3	1	26	21	5	3	17	12	3	0	10	0	0	3	2	1	4	0	1	7	1	0	0	2	0	8	2	5	0	3	0	0	2	2	0	9	3	1	
0	5	0	1	0	4	3	3	4	3	2	3	2	0	2	3	1	1	2	5	1	100	4	4	0	2	2	3	1	4	4	5	4	0	2	6	2	0	0	4	7	3	2	3	3	2	0	2	0	0	1	2	0	0	0	0	2	0	1	0	3	0	4	0	4	0	4	0	1	1	2	0	5	1	0	
0	24	2	11	5	9	11	21	15	11	15	16	12	2	13	11	4	10	11	28	10	0	100	23	15	8	5	19	18	17	22	31	16	2	23	42	13	8	5	28	39	18	10	18	9	5	0	32	0	0	5	3	3	2	2	1	38	0	2	0	3	0	18	1	15	0	10	2	0	4	2	0	28	8	3	
1	35	2	7	0	14	13	13	34	28	35	34	25	8	29	13	4	24	19	30	18	4	25	100	19	26	10	24	35	32	25	60	38	6	32	65	42	13	8	73	56	18	22	40	21	13	0	17	1	0	3	9	0	7	1	2	22	0	8	1	5	0	25	5	16	2	18	0	2	1	11	0	15	21	1	
0	36	1	12	5	15	9	22	6	7	6	7	4	0	9	3	0	6	5	15	3	1	15	13	100	6	4	9	18	10	17	28	16	2	15	27	10	2	3	19	24	19	3	14	11	6	1	3	1	0	3	3	0	1	0	1	11	0	2	0	2	0	16	0	12	0	8	0	0	5	1	4	13	8	3	
0	17	1	6	0	5	1	9	23	27	31	22	23	4	22	16	9	15	17	17	13	1	12	27	11	100	4	14	22	14	26	27	20	3	23	29	16	4	2	36	30	14	7	18	13	6	0	9	0	0	3	4	1	1	0	0	12	2	2	1	1	1	14	4	8	1	9	0	1	1	4	0	6	4	1	
0	4	0	0	0	2	2	2	15	7	7	13	8	2	6	6	4	5	4	6	2	1	3	5	2	2	100	3	3	3	8	6	4	0	2	8	3	1	0	5	6	3	3	4	3	0	0	2	0	0	1	3	1	0	2	0	3	0	1	0	6	0	8	1	2	1	2	0	0	0	0	0	1	0	0	
0	26	1	6	1	15	13	15	20	17	19	18	15	2	17	11	3	16	9	23	15	4	31	30	15	16	5	100	22	21	15	37	18	7	23	45	16	5	7	38	41	21	3	28	10	2	0	11	0	0	3	8	3	6	0	0	24	0	3	1	4	1	7	3	29	0	9	0	0	3	2	0	16	6	1	
0	30	0	7	1	9	7	13	17	21	23	22	19	5	13	12	6	16	17	28	21	5	28	46	17	15	5	28	100	29	32	44	34	5	26	45	18	16	7	57	51	15	8	31	16	9	0	18	0	0	11	4	4	2	0	2	23	6	4	0	14	0	20	2	23	0	17	0	0	2	7	1	22	11	3	
0	24	1	2	1	14	9	11	14	15	19	17	15	3	13	9	4	12	15	45	12	4	25	34	18	15	8	17	25	100	29	40	30	4	23	40	10	12	8	37	40	9	10	31	17	10	0	21	0	0	5	9	2	2	0	1	23	3	1	0	9	0	22	1	33	0	27	1	4	3	7	0	22	19	6	
0	24	1	7	1	14	7	11	14	13	18	17	15	6	17	9	6	8	10	32	7	1	16	25	13	23	9	19	22	18	100	34	25	4	22	33	8	8	9	39	37	10	6	22	11	11	4	7	1	0	4	12	1	2	0	1	16	0	1	1	4	0	18	1	11	1	6	1	1	1	2	2	13	3	0	
0	54	0	14	4	25	11	24	38	24	36	27	31	10	37	23	13	37	30	38	22	1	25	46	30	20	7	32	32	45	42	100	47	5	44	61	28	15	12	63	82	28	9	52	26	12	0	15	2	0	2	14	5	3	2	1	26	3	6	0	4	1	18	1	20	0	18	0	0	3	10	1	23	15	2	
0	22	0	5	0	10	14	7	13	8	19	15	10	7	11	9	3	15	6	31	14	2	15	34	14	14	5	18	26	28	32	42	100	2	17	42	21	11	3	46	39	9	7	33	15	18	0	11	1	0	4	5	4	3	2	0	21	2	0	0	7	0	10	1	15	0	11	0	2	4	4	0	15	8	2	
0	2	0	1	1	0	0	3	3	3	3	3	2	1	1	1	1	2	2	3	5	0	2	3	3	5	1	2	4	1	1	3	5	100	2	3	2	2	0	5	3	0	3	4	2	2	0	1	0	0	0	3	3	1	0	0	2	0	0	0	2	0	1	0	4	0	0	0	0	0	1	0	1	2	0	
0	55	0	5	1	30	11	15	12	16	20	14	15	4	15	12	3	17	10	27	9	1	24	31	24	11	6	16	26	21	31	48	34	2	100	34	19	6	7	40	40	34	5	25	13	5	0	9	0	0	2	3	2	1	1	1	25	0	3	0	8	1	12	2	17	0	12	0	0	3	10	2	19	12	1	
1	44	1	20	3	24	15	32	45	33	41	41	41	16	37	24	14	27	29	39	29	6	41	64	28	31	6	42	30	41	41	74	49	9	46	100	38	11	8	64	80	27	24	46	26	16	0	22	0	1	12	14	0	6	1	3	47	3	14	0	7	1	37	3	21	1	27	0	0	5	9	1	51	19	8	
0	13	1	5	0	10	4	11	17	8	15	14	11	3	12	10	2	15	10	21	10	0	15	27	11	9	3	26	17	15	18	24	23	3	13	21	100	9	9	37	31	13	4	15	16	3	0	11	0	0	2	5	1	1	0	2	13	0	1	1	3	1	13	1	13	0	5	0	0	4	1	1	10	5	3	
0	10	0	3	1	6	2	7	13	6	11	7	7	1	8	5	2	10	6	8	8	2	10	9	5	8	2	6	10	8	11	15	6	1	10	16	8	100	1	14	17	7	3	10	4	7	0	6	0	0	1	4	1	1	0	1	5	1	1	0	1	0	6	0	2	0	4	0	0	1	1	0	8	2	0	
0	9	1	7	3	13	8	13	8	7	6	7	8	0	9	3	5	8	6	7	8	2	14	13	2	2	2	9	7	9	11	15	5	0	9	14	7	3	100	12	16	5	4	7	1	5	1	7	0	1	2	9	1	1	1	1	10	0	6	0	0	0	6	0	4	0	6	0	0	1	0	3	9	7	1	
0	36	2	11	5	18	17	23	28	24	36	25	22	6	28	19	10	28	18	49	26	5	44	72	19	29	7	37	53	37	35	77	51	5	46	70	45	10	9	100	79	19	12	60	32	14	0	22	0	0	3	13	6	2	1	1	29	2	12	1	11	0	21	3	18	1	23	0	1	4	6	0	29	15	3	
0	46	0	10	3	20	13	25	38	28	28	33	27	6	35	23	7	28	23	35	26	7	41	61	26	20	13	27	39	31	43	71	37	4	39	72	36	10	13	77	100	19	13	49	26	13	2	20	0	0	5	11	0	5	0	2	25	0	4	0	11	0	21	3	13	2	15	0	1	6	9	0	23	20	3	
1	46	0	8	2	15	6	13	11	11	13	12	11	6	13	7	2	11	11	16	15	2	15	26	16	11	6	14	15	14	19	31	19	3	19	30	15	3	6	26	26	100	8	19	10	5	0	13	3	0	5	4	4	3	2	0	13	0	3	0	7	0	16	2	11	0	9	0	0	2	8	1	8	6	1	
0	7	1	2	1	5	4	3	11	9	11	10	13	3	8	7	5	8	11	10	5	0	10	20	3	6	4	7	8	10	10	16	8	2	12	20	8	6	5	15	20	4	100	9	7	3	1	5	0	0	3	2	1	1	3	1	11	1	5	0	3	0	8	0	4	0	14	0	0	0	1	1	15	10	2	
0	29	1	11	3	13	15	21	22	21	21	25	25	9	21	13	4	12	14	29	12	2	28	40	23	18	9	24	27	31	27	51	34	6	30	56	20	6	14	54	54	12	6	100	15	10	0	26	0	1	1	10	3	8	0	1	27	0	3	0	4	0	16	1	13	1	10	1	0	1	7	3	24	13	3	
0	17	0	3	1	5	8	9	21	14	29	18	21	4	23	13	5	17	15	21	12	1	13	14	11	9	5	6	11	10	11	20	24	1	11	17	11	1	5	23	15	5	9	12	100	4	0	8	0	0	0	6	2	3	1	0	6	0	6	0	3	1	6	0	5	1	8	0	0	1	2	0	9	7	0	
0	8	0	6	1	3	6	9	8	6	10	9	8	2	5	8	5	8	5	14	8	1	16	19	9	9	0	9	10	11	10	20	16	2	10	20	9	5	9	22	20	6	2	12	7	100	0	8	0	0	0	7	0	0	1	0	10	1	0	0	3	0	4	1	3	0	6	1	0	0	7	2	13	10	0	
0	0	0	0	0	0	0	0	2	0	1	0	1	0	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
0	13	1	5	1	4	4	10	11	13	12	12	9	2	5	6	2	11	6	17	6	2	30	14	7	8	5	15	17	26	9	22	14	4	9	25	11	4	4	21	21	12	2	17	6	9	0	100	0	0	2	7	1	2	2	0	14	1	3	0	6	0	7	1	12	0	5	0	1	1	1	0	14	3	0	
0	1	0	0	0	1	0	0	1	1	2	4	1	2	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	
0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	5	0	2	0	2	2	1	6	8	6	6	5	1	5	4	0	5	6	2	2	0	9	4	1	3	2	2	6	4	3	5	4	1	3	7	4	0	9	3	6	5	4	3	2	1	0	5	0	0	100	3	2	2	0	0	4	1	1	0	0	0	3	0	5	0	3	0	0	0	0	0	3	4	1	
0	6	0	1	0	3	4	4	9	7	8	13	9	4	6	5	6	6	6	11	5	1	11	11	3	5	3	5	7	13	6	9	7	2	5	11	6	3	3	13	8	9	5	6	4	7	2	5	0	0	0	100	0	1	3	1	4	2	3	0	3	0	6	0	6	0	2	1	0	0	1	0	4	2	0	
0	3	0	2	0	0	0	2	4	2	3	4	4	2	4	2	0	4	2	3	1	1	15	5	0	1	1	3	1	3	3	5	4	1	2	10	1	1	0	5	5	2	0	4	2	2	0	5	0	1	0	1	100	0	0	0	5	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	5	0	0	
3	10	3	1	0	4	1	2	8	6	6	3	3	0	4	2	2	5	3	5	3	0	1	7	5	2	2	3	5	4	4	8	4	0	5	5	3	4	2	7	7	3	0	6	2	0	0	4	0	0	1	1	0	100	1	0	1	0	0	0	0	0	3	1	3	0	1	0	0	1	1	0	2	0	1	
0	3	0	1	0	0	1	1	4	5	5	5	2	1	5	4	2	4	2	2	2	0	1	4	1	4	0	0	1	3	2	2	2	2	2	4	2	0	0	4	4	3	1	3	2	0	0	3	0	0	1	1	0	0	100	2	2	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	
0	0	0	0	0	0	0	1	1	0	1	2	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	100	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	5	0	
0	16	0	2	1	5	15	8	9	12	14	14	12	3	10	7	3	6	8	17	7	1	26	25	15	10	7	20	14	23	16	25	14	7	13	47	12	6	5	23	28	8	7	17	9	5	0	14	0	0	2	2	4	1	1	0	100	0	1	0	3	0	10	1	9	0	10	0	1	1	2	0	13	6	1	
0	2	0	2	2	0	0	2	4	3	4	4	4	3	4	2	3	2	2	0	0	1	0	2	2	2	0	1	1	0	2	1	0	0	1	2	2	0	0	2	1	1	1	1	2	0	0	1	0	0	0	1	0	1	0	0	2	100	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	
0	2	0	1	0	1	0	2	6	6	7	7	7	1	5	4	5	4	5	3	1	0	3	3	1	0	1	3	2	3	1	3	3	0	1	6	2	0	4	3	4	1	1	3	1	1	0	1	0	0	1	1	1	1	1	2	1	0	100	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	0	
0	0	0	0	0	0	0	0	2	2	2	2	1	1	2	2	0	1	2	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	2	1	0	0	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	100	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	
