100	94	71	56	2	12	96	73	95	96	96	70	96	96	90	96	96	96	87	82	85	92	96	96	96	39	70	96	96	96	95	96	95	88	96	96	96	31	96	53	70	96	73	72	96	95	41	86	56	36	67	5	94	89	77	96	27	88	42	96	93	64	96	89	87	38	92	55	67	61	79	79	91	70	31	
87	100	57	58	6	11	87	63	86	87	87	65	87	87	84	87	87	87	74	69	79	75	87	87	87	38	62	87	87	87	87	87	87	84	87	87	87	34	86	46	55	87	66	62	88	84	22	81	60	27	63	14	85	78	64	87	10	72	36	87	86	58	86	76	74	43	84	43	52	50	76	74	79	49	30	
49	49	100	31	2	5	50	37	49	50	48	37	49	48	47	49	49	48	43	32	38	42	49	49	50	25	34	48	50	49	50	50	49	47	49	50	50	23	49	30	35	50	30	32	49	49	16	45	32	18	34	12	46	47	34	48	15	45	22	49	47	35	51	46	39	23	44	26	31	26	38	42	47	36	17	
36	34	22	100	2	5	33	24	35	35	35	29	35	35	35	35	35	35	30	30	31	31	35	35	35	16	30	35	35	34	35	35	35	35	35	35	35	14	34	18	21	35	25	25	35	34	10	31	18	21	16	6	35	33	27	35	13	32	15	35	35	22	34	31	28	11	34	19	23	27	29	30	34	25	9	
6	6	1	5	100	0	6	5	6	6	6	5	6	6	6	6	6	6	5	5	6	6	6	6	6	1	5	6	6	6	6	6	6	5	6	6	6	1	6	1	3	6	5	4	6	6	2	6	3	2	5	2	6	5	2	6	5	5	4	6	6	2	6	5	3	2	6	3	4	4	5	4	6	5	3	
5	5	2	4	0	100	5	5	5	5	5	3	5	5	5	5	5	5	5	3	5	4	5	5	5	3	4	5	5	5	5	5	5	5	5	5	5	2	5	2	2	5	2	1	5	5	3	4	3	1	2	0	5	5	4	5	2	5	2	5	5	2	5	4	4	2	5	1	4	0	3	4	5	4	2	
99	96	56	58	4	8	100	76	99	99	99	66	99	99	94	99	99	99	92	78	85	92	99	99	99	41	73	99	99	99	99	99	99	92	99	99	99	37	99	56	66	99	72	74	98	95	25	87	62	34	61	16	99	97	77	99	28	88	50	99	97	64	95	93	88	36	94	48	66	71	85	82	92	69	21	
56	54	33	35	3	4	54	100	54	54	54	43	54	54	50	54	54	54	49	42	46	49	54	54	54	23	44	54	54	54	54	54	54	53	54	54	54	18	54	26	37	54	38	37	54	54	12	49	31	19	35	6	53	52	43	54	14	46	20	54	50	36	52	48	49	18	52	27	38	35	48	47	50	34	26	
93	92	63	60	6	8	93	68	100	94	93	66	94	93	84	93	93	93	82	74	80	82	93	93	93	38	66	93	93	92	93	93	93	91	93	93	93	31	92	53	63	93	75	66	93	91	26	79	54	36	58	15	92	90	71	93	24	80	44	93	91	60	87	82	78	33	88	42	60	58	78	82	87	61	24	
100	98	62	71	8	10	100	70	99	100	100	74	100	100	89	100	100	100	92	83	94	88	100	99	100	46	82	100	100	99	100	100	100	99	100	100	100	41	100	69	68	100	80	75	100	93	38	89	66	40	68	3	99	91	83	100	20	92	44	99	97	66	95	89	88	41	99	53	65	58	88	81	94	63	43	
95	95	68	67	4	7	95	68	92	95	100	78	95	95	90	95	96	94	85	78	85	87	95	95	95	48	81	95	95	92	95	95	95	95	95	95	95	33	95	49	68	95	79	78	95	95	38	84	61	34	57	16	94	92	78	95	28	78	37	93	93	64	94	87	79	48	87	46	63	63	79	85	91	58	32	
51	51	33	33	8	7	51	40	51	51	50	100	51	51	46	52	51	51	48	40	43	47	51	51	51	28	40	51	51	50	51	51	51	49	51	51	51	27	50	37	36	51	39	30	51	51	19	47	39	17	28	7	51	43	38	51	13	49	20	51	48	27	51	44	48	23	47	21	28	33	44	41	46	32	20	
98	96	63	68	7	11	99	73	99	99	99	69	100	99	91	99	99	99	91	74	89	80	99	98	99	38	81	99	99	99	99	99	99	95	99	99	99	28	99	54	71	99	74	67	99	97	35	86	54	34	65	16	97	89	71	99	25	85	50	98	99	66	97	94	84	40	92	50	68	60	85	87	92	74	35	
98	97	61	63	7	8	98	75	96	98	98	71	98	100	91	98	98	98	93	76	88	89	98	98	98	41	71	98	98	98	98	98	98	93	97	98	98	29	98	54	68	98	75	73	98	97	32	93	59	31	63	11	97	88	75	96	21	77	42	96	92	66	95	90	77	33	98	47	64	68	78	83	95	59	33	
72	72	50	43	5	6	72	51	72	72	72	50	72	72	100	73	72	72	67	56	67	65	72	72	72	33	54	72	72	72	72	72	72	68	71	72	72	29	72	44	47	72	50	53	72	69	22	65	43	25	39	8	72	66	56	72	18	67	33	71	69	44	71	68	65	33	67	37	47	46	60	57	68	41	25	
99	98	60	60	5	10	99	69	98	99	98	77	99	99	87	100	99	99	95	80	87	92	99	99	99	42	82	99	99	99	99	99	98	96	99	99	99	39	97	56	56	99	78	73	99	99	30	90	67	43	64	11	96	91	79	99	19	84	42	97	96	62	94	86	87	45	98	45	64	67	76	86	91	64	40	
