100	99	68	62	8	8	100	80	100	100	100	81	100	99	91	100	100	100	92	76	96	91	100	99	100	42	84	100	100	100	100	100	100	97	100	100	100	33	100	60	71	100	82	76	100	97	29	93	65	39	70	9	100	94	82	99	24	95	45	98	95	67	100	87	81	38	95	51	73	60	86	87	94	65	42	
99	100	69	57	7	14	99	74	99	99	99	77	99	99	91	99	99	99	97	67	87	88	99	99	99	46	81	99	99	99	98	99	99	96	99	99	99	42	98	51	63	99	71	71	98	97	35	93	60	31	70	10	98	90	77	99	35	93	49	97	99	70	98	91	83	40	92	52	61	57	76	85	94	77	25	
86	84	100	54	6	10	86	64	85	86	86	68	86	86	84	86	86	86	77	76	79	83	86	86	86	42	63	86	86	86	86	86	86	83	86	86	86	34	83	49	62	86	69	58	85	83	27	77	58	38	55	11	86	81	70	86	22	79	33	86	83	59	86	79	74	38	83	39	60	62	60	75	82	53	22	
49	48	31	100	3	4	49	30	49	49	49	41	49	49	44	49	49	49	45	39	45	42	49	49	49	25	37	49	49	49	49	49	49	47	49	49	49	12	49	21	34	49	38	34	49	48	23	43	34	21	28	6	49	46	38	49	19	44	26	49	49	33	49	49	43	18	45	22	33	36	40	43	47	31	14	
9	9	4	6	100	3	11	6	9	9	9	6	9	9	8	9	9	9	7	8	7	8	9	9	9	4	6	9	9	9	9	9	9	9	9	9	9	2	9	4	6	9	9	9	9	9	2	8	4	1	6	2	9	8	7	9	0	8	5	9	9	3	9	9	6	3	9	5	5	7	9	9	9	7	2	
19	19	13	15	7	100	19	16	19	19	19	14	19	19	18	19	19	19	15	17	16	19	19	19	19	8	17	19	19	19	19	19	19	18	19	19	19	9	19	13	12	19	18	16	19	18	6	17	10	5	10	3	19	18	15	19	3	15	10	19	18	18	19	18	17	8	18	10	13	15	15	16	18	15	4	
100	98	63	64	9	11	100	73	98	100	98	68	100	100	89	100	100	99	89	84	90	87	100	100	100	38	84	100	100	100	100	100	100	97	100	100	100	37	97	48	73	100	79	70	100	100	38	93	66	38	65	14	98	94	73	100	25	86	37	100	99	66	99	83	85	43	97	48	68	65	84	89	94	69	35	
57	57	43	28	3	6	57	100	56	57	57	45	57	57	53	57	57	57	52	48	54	53	57	57	57	25	36	57	57	57	57	57	57	55	57	57	57	14	57	28	42	57	44	39	57	56	18	52	40	23	31	8	57	53	39	57	11	52	27	56	54	35	57	52	53	24	52	31	36	37	46	48	53	43	17	
96	96	59	57	9	12	96	74	100	96	96	74	96	96	85	96	96	96	92	78	85	85	96	95	96	38	75	96	96	96	96	96	96	96	96	96	96	28	96	56	66	96	75	67	96	95	33	89	55	22	57	11	95	89	76	96	26	88	44	96	92	67	93	90	82	42	92	48	59	57	79	79	93	77	25	
100	99	77	66	2	9	100	67	100	100	100	71	100	100	95	100	100	100	94	84	95	94	100	100	100	50	78	100	100	100	100	100	100	96	100	100	100	28	100	52	68	100	78	70	100	100	26	95	65	26	64	10	99	97	88	99	29	88	41	100	94	65	98	95	88	34	95	47	71	56	79	82	94	65	37	
100	99	63	57	5	11	100	79	100	100	100	78	100	100	93	100	100	100	94	80	93	89	100	100	100	48	89	100	100	100	100	100	100	98	99	100	100	34	100	64	72	100	75	67	100	100	35	94	61	37	61	12	99	95	79	100	21	91	38	99	94	71	98	89	81	49	96	55	69	68	87	93	99	62	36	
45	45	28	26	5	5	45	34	45	45	44	100	45	45	40	46	45	45	39	36	41	39	45	46	45	15	31	45	45	44	45	45	45	44	45	45	45	21	44	26	33	45	27	29	45	45	14	40	27	19	30	6	44	42	36	45	16	44	19	45	45	27	45	42	41	19	43	23	29	34	41	34	42	31	20	
100	99	61	54	7	7	100	77	100	100	100	71	100	100	92	100	100	100	95	84	89	91	100	100	100	40	79	100	100	100	100	100	100	97	100	100	100	47	100	70	71	100	73	67	100	98	32	94	59	39	64	16	100	95	74	100	33	88	55	100	97	65	99	89	81	45	96	48	62	66	87	88	94	60	42	
100	100	65	72	5	14	100	75	99	100	100	81	100	100	92	100	100	100	96	83	90	85	100	100	100	59	74	100	100	100	100	100	100	94	99	100	100	40	99	49	73	100	72	66	100	97	33	88	67	41	69	10	99	98	74	100	24	90	36	100	94	72	95	92	87	38	94	48	65	66	82	89	97	71	38	
98	97	69	68	7	10	98	79	96	99	98	75	98	98	100	99	98	98	86	76	90	89	98	98	98	46	77	98	98	98	98	98	98	97	98	98	98	33	98	57	64	98	76	75	98	97	27	91	56	32	60	12	98	91	82	98	21	85	46	97	96	69	97	94	82	32	90	48	66	60	83	85	92	65	24	
100	99	66	58	8	7	100	81	100	100	100	73	100	100	96	100	100	100	94	79	89	87	100	100	100	40	73	100	100	100	100	100	100	95	100	100	100	47	99	60	58	100	80	72	99	99	37	87	67	37	64	13	99	94	76	100	21	89	43	100	97	69	97	90	85	43	99	48	70	64	85	81	96	54	33	
100	99	70	60	5	9	100	73	98	100	100	70	100	100	97	100	100	100	96	82	87	93	100	99	100	42	71	100	100	100	100	100	100	97	99	100	100	44	100	67	79	100	81	75	100	95	31	92	69	35	72	16	99	99	78	100	35	90	48	97	97	65	100	91	94	37	94	51	60	76	82	81	97	69	33	
