100	15	9	4	0	2	27	16	15	28	21	4	33	23	12	24	25	19	8	6	10	9	34	24	36	7	5	22	34	27	27	31	17	17	20	33	38	1	25	3	9	33	4	3	28	22	0	15	7	1	4	1	20	15	6	26	2	14	2	22	14	3	18	11	11	4	15	1	2	6	8	11	17	4	3	
12	100	2	3	0	1	17	6	9	12	8	5	12	9	2	11	11	8	1	4	7	5	16	15	18	1	4	20	16	12	16	16	13	11	11	18	19	1	9	3	1	15	0	3	14	8	1	5	2	3	5	0	13	6	3	15	2	9	1	15	7	3	8	6	8	2	3	2	2	2	5	3	4	7	0	
1	2	100	0	0	0	3	0	2	3	2	1	3	3	5	3	2	2	1	0	1	0	2	1	3	0	0	3	3	1	2	3	1	2	2	2	3	0	3	0	0	3	0	1	3	1	0	1	0	1	0	0	0	2	0	3	0	1	0	3	2	1	2	2	2	0	1	0	0	0	1	0	1	0	0	
1	1	0	100	0	0	3	0	1	1	1	0	3	0	1	1	1	1	2	0	0	0	2	4	4	1	1	5	3	0	2	2	1	1	2	4	4	0	1	0	0	4	0	0	3	1	0	0	1	1	0	0	0	3	1	3	0	1	0	3	1	1	2	1	1	0	2	0	0	0	3	0	2	1	0	
0	0	0	0	100	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	100	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	
27	21	0	2	0	0	100	8	15	22	19	5	24	17	7	23	21	18	14	5	8	7	35	29	41	4	8	30	35	22	30	33	25	14	24	40	42	1	22	5	3	37	4	4	26	17	2	12	10	2	6	0	19	11	6	22	1	12	1	18	18	9	14	12	12	3	13	2	2	5	9	7	16	6	2	
23	8	1	3	0	0	9	100	5	12	7	4	11	10	2	9	7	7	3	1	1	2	13	11	14	0	5	11	14	8	11	11	10	5	10	13	13	1	8	1	0	10	0	0	7	9	1	0	1	1	2	0	4	3	1	12	1	3	3	5	6	4	6	4	5	0	6	1	1	2	4	3	4	1	0	
18	10	3	2	0	0	16	4	100	30	22	6	29	19	8	20	27	20	16	5	6	5	19	16	23	1	1	18	18	11	18	17	16	10	14	24	22	0	11	1	2	21	2	2	13	12	4	7	3	1	3	1	11	9	7	15	2	8	0	15	13	4	10	5	9	3	12	0	0	7	10	3	8	5	0	
31	12	8	6	0	0	21	5	31	100	31	11	45	36	10	40	42	29	16	6	5	8	28	22	31	1	6	21	30	24	21	27	21	6	23	29	29	1	22	0	1	25	3	4	19	17	2	9	7	2	4	0	14	12	9	18	2	8	2	19	12	7	14	7	11	4	17	2	5	11	8	13	13	9	1	
33	20	7	4	0	0	26	7	28	43	100	6	43	37	21	40	47	36	14	4	11	5	27	25	36	6	7	28	37	23	21	28	28	16	20	32	37	4	24	5	4	40	2	1	33	27	1	13	4	4	2	1	17	16	7	24	4	12	4	27	12	6	18	14	4	1	17	1	2	6	8	14	20	6	2	
3	1	2	1	0	0	5	0	4	7	2	100	7	6	3	8	6	2	2	0	1	2	5	4	5	0	1	5	5	3	6	5	5	2	3	5	5	0	3	1	0	6	0	0	4	3	0	2	1	0	1	0	3	1	2	4	0	7	0	4	2	3	3	1	0	0	2	1	1	0	1	3	3	2	0	
41	19	6	4	0	1	33	16	40	44	42	13	100	48	26	44	48	44	18	5	16	12	39	33	45	4	7	40	44	30	28	36	29	25	32	44	42	1	18	1	8	39	5	3	31	31	1	20	5	2	6	1	20	16	9	36	2	15	8	28	21	8	18	16	6	3	20	1	1	4	10	13	10	13	2	
26	15	7	4	0	0	24	5	30	39	31	13	36	100	18	37	37	27	13	3	10	9	28	23	33	1	8	28	37	22	26	30	23	10	20	33	32	0	15	3	4	31	2	2	23	23	3	10	4	5	5	4	14	12	7	21	2	12	6	23	12	7	16	6	9	3	14	2	4	4	15	11	15	5	4	
18	5	7	3	1	0	9	3	12	24	17	5	23	26	100	22	19	17	12	2	4	3	14	15	19	0	2	12	18	11	12	16	5	3	13	15	17	1	11	1	4	18	2	1	10	12	1	9	5	3	2	1	9	11	5	12	1	4	5	10	8	5	7	5	3	1	9	1	3	4	6	6	4	3	0	
29	14	10	3	0	2	24	11	27	38	37	5	44	36	17	100	39	27	13	6	7	8	25	27	32	3	1	25	31	23	25	31	21	12	15	29	32	1	22	1	2	28	2	3	20	17	3	7	10	2	2	0	21	17	7	20	2	15	4	21	15	8	14	8	6	5	14	2	2	3	11	7	15	4	2	
30	10	6	3	1	1	18	6	31	46	48	9	47	42	23	43	100	51	27	4	9	6	25	19	33	5	8	27	32	20	19	27	21	11	28	25	34	1	17	2	3	28	4	4	24	17	0	9	4	0	5	3	14	16	8	24	5	7	5	18	7	6	9	9	11	3	14	2	8	4	9	9	13	9	4	
28	18	3	7	0	0	25	10	23	36	34	10	36	35	15	32	41	100	19	3	9	12	26	28	35	3	7	25	37	24	26	30	22	14	22	34	36	1	22	3	6	34	2	4	26	29	1	13	6	5	3	1	16	16	7	18	4	17	6	23	17	2	11	9	13	3	12	3	4	6	9	10	12	4	3	
6	3	1	0	0	0	6	2	8	9	8	2	9	9	3	9	10	13	100	2	2	1	4	4	7	0	3	4	5	3	6	5	4	1	5	6	6	0	3	2	0	6	1	2	5	4	0	3	1	1	0	0	1	4	3	4	0	2	1	5	3	1	4	1	1	1	4	1	1	2	1	3	4	2	3	
2	0	0	0	0	0	2	1	1	2	2	0	1	1	0	1	2	2	0	100	0	6	3	2	3	0	1	1	2	0	3	3	1	1	2	3	3	0	3	0	0	3	1	0	3	3	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1	2	3	0	3	1	0	0	0	1	2	0	0	
8	6	2	1	0	0	10	1	6	9	7	2	11	6	7	11	10	5	3	1	100	3	11	7	12	0	2	11	10	6	8	12	12	3	7	10	10	0	5	1	1	11	0	2	7	6	1	5	2	0	1	0	6	3	0	6	2	3	1	7	3	4	3	5	5	2	4	0	1	4	5	3	5	3	0	
4	3	2	0	1	0	2	1	5	8	6	2	8	5	4	7	5	4	2	8	3	100	3	5	5	1	3	4	5	5	4	6	4	3	4	7	4	0	4	0	0	5	0	0	3	2	0	1	1	1	1	0	5	5	0	4	2	2	0	2	4	4	5	3	6	1	4	0	1	1	1	1	2	0	0	
33	25	6	10	2	0	32	9	16	25	18	6	29	27	13	23	24	17	10	6	10	10	100	29	43	8	11	38	36	25	33	42	31	17	17	43	44	3	24	2	6	39	4	5	32	26	1	16	5	3	3	1	23	14	5	22	0	10	4	26	24	2	16	17	13	5	21	3	2	9	9	12	17	5	0	
23	8	4	4	0	0	22	10	14	23	16	4	20	15	8	19	17	17	8	4	14	7	30	100	32	4	3	26	22	18	22	25	23	11	13	32	32	1	16	3	5	34	3	4	22	18	1	12	1	2	4	1	15	16	9	17	2	13	6	20	18	2	9	11	1	4	15	2	3	2	11	6	12	4	1	
53	33	7	9	1	2	50	15	42	53	40	8	53	43	13	47	52	32	13	11	16	8	50	48	100	4	15	51	64	37	53	66	46	32	37	75	78	2	36	3	10	63	8	2	49	40	3	22	5	5	9	0	32	25	14	50	2	18	6	33	27	11	25	30	22	3	23	5	6	7	17	13	29	9	4	
0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	1	1	100	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
3	4	0	1	0	0	4	2	2	3	2	0	4	2	2	2	2	0	0	0	2	1	3	3	5	0	100	5	5	3	3	7	7	7	5	5	4	1	1	0	0	3	1	0	4	0	1	1	1	0	0	0	2	2	1	3	0	0	0	3	0	0	3	1	0	0	1	1	0	2	1	1	1	1	0	
24	16	4	4	0	0	22	6	13	20	14	2	23	18	11	22	18	12	8	6	12	10	27	29	33	5	4	100	26	17	29	31	42	34	20	35	36	1	16	5	3	30	5	3	20	20	2	10	9	4	7	0	11	11	7	25	3	12	3	17	15	7	19	12	11	8	10	3	0	5	6	10	15	7	1	
31	12	5	9	0	0	36	11	25	36	27	10	36	30	17	29	29	27	12	9	10	4	37	33	42	3	8	27	100	34	32	37	21	12	25	37	42	0	28	2	4	40	7	7	29	22	2	12	6	4	6	0	13	13	10	25	2	12	6	29	22	7	16	7	8	4	15	6	6	6	17	15	13	2	5	
16	10	2	3	0	0	20	6	8	16	12	3	16	15	8	18	15	9	3	3	8	5	16	14	23	2	6	17	22	100	21	19	12	7	17	26	24	1	21	4	2	21	5	4	18	13	1	7	3	1	3	0	22	7	6	18	2	8	2	10	9	3	11	13	6	5	4	4	2	4	3	11	8	1	0	
26	14	5	3	0	1	28	8	19	28	20	7	29	22	14	26	24	21	5	2	9	6	33	26	37	5	9	33	26	24	100	33	23	12	24	33	42	0	30	1	6	34	3	3	27	19	4	5	6	5	5	1	24	13	6	19	2	6	5	22	9	4	16	21	11	4	9	5	7	4	10	10	15	5	1	
32	20	6	9	1	0	41	6	25	34	15	10	31	25	12	27	29	23	8	7	11	11	41	35	51	4	9	42	44	27	41	100	30	21	32	51	52	1	22	3	6	45	4	8	34	36	3	13	5	5	6	1	22	23	12	28	2	16	2	27	16	4	19	18	11	6	17	7	5	10	7	11	14	3	2	
21	17	5	7	0	1	25	7	18	27	20	3	28	22	10	24	24	20	10	4	15	6	26	26	33	2	3	42	26	15	25	25	100	19	22	34	32	0	21	2	4	30	2	1	20	22	1	11	6	1	4	0	11	8	6	22	0	10	3	19	10	1	8	11	7	2	12	1	5	3	12	5	13	8	1	
15	16	2	3	0	0	17	4	10	11	11	4	16	12	8	11	13	11	2	2	8	3	18	12	23	2	7	29	16	10	16	18	28	100	15	20	23	1	12	4	2	20	2	2	16	9	0	4	3	1	3	0	10	8	4	16	0	5	0	16	9	2	10	12	7	2	8	1	3	7	3	7	9	0	1	
18	5	1	3	0	1	15	6	5	17	10	5	16	9	10	13	10	9	9	3	5	7	20	13	23	2	5	17	15	12	19	25	21	12	100	22	23	0	9	0	0	23	5	2	14	13	1	9	5	1	5	0	8	9	2	13	1	7	0	8	5	6	10	6	8	2	9	2	3	4	5	4	6	0	2	
42	31	4	10	0	0	53	14	39	46	36	8	50	41	18	47	43	29	15	13	21	13	60	41	72	4	13	52	59	38	53	58	44	25	40	100	68	1	41	2	3	61	4	2	46	40	1	28	7	7	7	1	38	28	9	48	2	18	6	40	31	8	22	21	17	8	25	1	7	10	18	12	33	8	5	
48	34	8	9	0	0	54	14	39	45	32	14	57	42	10	42	47	45	22	12	18	17	58	55	80	10	8	55	57	46	54	62	42	26	43	77	100	3	38	7	9	68	8	2	54	41	0	23	13	3	6	0	33	15	12	50	2	16	4	40	36	2	27	24	21	3	29	5	6	14	20	12	28	9	5	
1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	100	0	3	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	
15	18	4	3	0	0	25	1	19	24	13	2	26	16	7	19	21	17	9	3	11	10	24	21	27	1	3	20	27	21	23	23	21	10	15	25	23	1	100	0	5	24	5	6	20	16	2	11	3	0	2	0	17	10	5	19	2	8	2	17	9	3	11	8	12	7	13	0	5	3	5	6	11	6	2	
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	100	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
