100	94	57	100	73	99	97	100	100	100	100	100	100	100	100	100	100	100	100	100	81	100	100	100	100	100	99	94	100	100	100	99	100	100	100	100	100	74	100	100	99	100	100	100	97	100	66	83	99	40	51	50	100	94	88	100	100	97	99	100	75	100	81	14	68	84	95	64	71	83	44	85	100	97	91	
95	100	62	95	54	94	92	95	95	95	95	95	95	95	95	95	95	95	95	95	76	95	95	95	95	95	91	91	95	95	95	95	95	95	95	95	95	71	95	95	95	95	95	95	90	95	65	86	94	33	40	30	95	88	89	95	95	93	94	95	77	95	82	16	69	80	91	61	69	80	41	85	95	93	83	
71	61	100	71	55	68	67	71	71	71	71	71	71	71	71	71	71	71	71	71	64	71	71	71	71	71	70	64	71	71	70	71	71	71	71	71	71	58	71	71	71	71	71	71	70	71	44	60	70	38	39	31	71	63	60	71	71	68	71	71	54	71	60	10	55	71	69	43	45	65	30	61	70	68	61	
100	89	67	100	72	86	88	100	100	100	100	100	100	100	100	100	100	100	100	100	79	100	100	100	100	100	96	90	100	100	100	100	100	100	100	100	100	68	100	100	100	100	100	100	97	100	66	89	100	45	44	45	100	95	82	100	100	91	97	99	74	100	84	17	73	79	95	57	79	86	55	81	99	99	91	
75	67	58	75	100	73	73	75	75	74	75	75	75	75	75	75	75	75	75	75	55	75	75	75	75	75	71	67	75	75	75	75	75	75	75	74	75	58	75	75	75	75	75	75	72	75	57	62	75	35	34	32	75	69	63	75	75	69	74	75	56	75	70	16	53	68	75	46	54	71	32	63	75	74	67	
99	87	67	99	61	100	98	99	99	98	99	99	99	99	99	99	99	99	99	99	88	99	99	99	99	99	97	90	99	99	99	99	99	98	99	98	99	80	99	99	99	99	99	99	95	99	62	87	99	45	45	35	99	98	87	99	99	95	99	99	79	99	91	16	70	90	95	66	69	89	34	82	99	99	85	
98	90	55	98	62	97	100	98	98	98	98	98	98	98	98	98	98	98	98	98	84	98	98	98	98	98	94	90	98	98	98	98	98	98	98	97	98	75	98	98	98	98	98	98	94	98	63	84	96	34	50	40	98	88	83	98	98	92	98	98	77	98	85	18	73	88	93	56	59	84	35	86	97	98	84	
100	90	58	100	71	94	90	100	100	100	100	100	100	100	100	100	100	100	100	100	85	100	100	100	99	100	98	97	100	100	100	100	100	100	100	100	100	78	100	100	100	100	100	100	92	100	69	83	100	45	53	48	100	99	88	100	100	94	100	100	80	100	86	16	70	86	96	68	74	93	57	89	100	100	92	
100	85	58	100	63	89	88	100	100	100	100	100	100	100	100	100	100	100	100	100	81	100	100	100	100	100	98	92	100	100	99	100	100	100	100	100	100	88	100	100	100	100	100	100	95	100	75	90	99	47	46	48	100	99	84	100	100	97	99	100	76	100	86	18	82	93	96	56	84	82	53	83	100	100	86	
100	85	67	99	68	92	88	100	100	100	100	100	100	100	100	100	100	100	100	100	88	100	100	100	100	100	95	95	100	100	99	100	100	99	100	100	100	80	100	100	100	100	100	100	99	100	65	83	99	37	53	36	100	89	91	100	100	94	100	100	70	100	85	16	76	86	97	59	66	95	45	85	99	100	96	
100	85	58	100	71	95	93	100	100	100	100	100	100	100	100	100	100	100	100	100	90	100	100	100	100	100	96	95	100	100	100	100	100	100	100	100	100	78	100	100	100	100	100	100	99	100	81	89	99	38	55	46	100	95	87	100	100	97	99	100	71	100	89	11	82	86	98	56	68	85	42	87	100	100	90	
100	84	69	100	64	92	90	100	100	100	100	100	100	100	100	100	100	100	100	100	90	100	100	100	100	100	95	91	100	100	100	100	100	100	100	99	100	80	100	100	100	100	100	100	96	100	65	90	99	45	58	43	100	95	86	100	100	96	99	100	74	100	91	13	71	88	98	62	66	94	45	84	99	98	92	
100	84	50	100	75	89	90	100	100	100	100	100	100	100	100	100	100	100	100	100	84	100	100	100	100	99	98	89	100	100	100	100	100	100	100	99	100	67	100	100	100	100	100	100	96	100	67	91	99	36	51	49	100	98	82	100	100	94	98	100	78	100	87	9	70	86	94	57	71	92	39	85	100	99	91	
